StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,KOLAR,MALUR,MASTHI,1940,1783
Karnataka,KOLAR,MALUR,NOSAGERE,1090,941
Karnataka,KOLAR,MALUR,NUTUVE,1263,626
Karnataka,KOLAR,MALUR,RAJENAHALLI,1538,976
Karnataka,KOLAR,MALUR,SANTEHALLI,1214,927
Karnataka,KOLAR,MALUR,SHIVARAPATNA,1496,1496
Karnataka,KOLAR,MALUR,TEKAL,1543,1543
Karnataka,KOLAR,MALUR,THORNAHALLI,1174,1139
Karnataka,KOLAR,MALUR,THRUNASI,1622,722
Karnataka,KOLAR,MULBAGAL,AGARA,1395,1039
Karnataka,KOLAR,MULBAGAL,ALANGUR,1374,929
Karnataka,KOLAR,MULBAGAL,AMBLIKAL,1735,1612
Karnataka,KOLAR,MULBAGAL,ANGONDAHALLI,1662,1296
Karnataka,KOLAR,MULBAGAL,AVANI,1672,1072
Karnataka,KOLAR,MULBAGAL,BALLA,1756,1346
Karnataka,KOLAR,MULBAGAL,BYRAKUR,2009,1409
Karnataka,KOLAR,MULBAGAL,DEVARAYASAMUDRA,1530,1322
Karnataka,KOLAR,MULBAGAL,DHOOLAPPALLI,1135,957
Karnataka,KOLAR,MULBAGAL,EMMENATHA,1466,1246
Karnataka,KOLAR,MULBAGAL,GUDIPALLI,1363,898
Karnataka,KOLAR,MULBAGAL,GUMMAKAL,2303,1164
Karnataka,KOLAR,MULBAGAL,H.GOLLAHALLI,1451,887
Karnataka,KOLAR,MULBAGAL,HANUMANAHALLI,1375,1151
Karnataka,KOLAR,MULBAGAL,HEBBANI,1614,1192
Karnataka,KOLAR,MULBAGAL,KAPPALAMADUGU,1679,1495
Karnataka,KOLAR,MULBAGAL,KURUDAMALE,1523,1181
Karnataka,KOLAR,MULBAGAL,MALLANAYAKANAHALLI,1377,975
Karnataka,KOLAR,MULBAGAL,MOTHAKAPALLI,1407,1407
Karnataka,KOLAR,MULBAGAL,MUDIGERE,1626,903
Karnataka,KOLAR,MULBAGAL,MUDIYANUR,1517,873
Karnataka,KOLAR,MULBAGAL,MUSTUR,1938,1283
Karnataka,KOLAR,MULBAGAL,NANGLI,1447,1245
Karnataka,KOLAR,MULBAGAL,PICHAGUNTLAHALLI,1840,1209
Karnataka,KOLAR,MULBAGAL,RAJENDRAHALLI,1692,1041
Karnataka,KOLAR,MULBAGAL,SONNAVADI,1715,1491
Karnataka,KOLAR,MULBAGAL,TAYALUR,1290,1290
Karnataka,KOLAR,MULBAGAL,THIMMARAVUTHANAHALLI,1552,1001
Karnataka,KOLAR,MULBAGAL,URUKUNTEMITTUR,1362,980
Karnataka,KOLAR,MULBAGAL,UTTANUR,1849,1849
Karnataka,KOLAR,SRINIVASPUR,ADDAGAL,1346,932
Karnataka,KOLAR,SRINIVASPUR,ARIKUNTE,2083,1806
Karnataka,KOLAR,SRINIVASPUR,BYRAGANAHALLI,1506,1143
Karnataka,KOLAR,SRINIVASPUR,CHALDIGANAHALLI,1640,1361
Karnataka,KOLAR,SRINIVASPUR,DALASANUR,1088,911
Karnataka,KOLAR,SRINIVASPUR,GOWNIPALLI,1484,1176
Karnataka,KOLAR,SRINIVASPUR,HODALI,1818,1358
Karnataka,KOLAR,SRINIVASPUR,"J. THIMMASANDRA",1780,1296
Karnataka,KOLAR,SRINIVASPUR,KODIPALLI,1361,999
Karnataka,KOLAR,SRINIVASPUR,KOLATHUR,1097,1097
Karnataka,KOLAR,SRINIVASPUR,KURIGEPALLI,981,577
Karnataka,KOLAR,SRINIVASPUR,LAKSHMIPURA,1176,682
Karnataka,KOLAR,SRINIVASPUR,LAKSHMISAGARA,1204,894
Karnataka,KOLAR,SRINIVASPUR,MASTENAHALLI,1142,762
Karnataka,KOLAR,SRINIVASPUR,MUDINADAGU,1214,494
Karnataka,KOLAR,SRINIVASPUR,MUTTAKAPALI,1661,954
Karnataka,KOLAR,SRINIVASPUR,NANBIHALLI,1656,1222
Karnataka,KOLAR,SRINIVASPUR,NELAVANKI,1790,947
Karnataka,KOLAR,SRINIVASPUR,PULAGURKOTA,1418,1013
Karnataka,KOLAR,SRINIVASPUR,RAYALPAD,1372,849
Karnataka,KOLAR,SRINIVASPUR,RONUR,1078,1078
Karnataka,KOLAR,SRINIVASPUR,SOMAYAJALAPALLI,1380,1103
Karnataka,KOLAR,SRINIVASPUR,THADIGOL,1616,1159
Karnataka,KOLAR,SRINIVASPUR,YELDUR,699,648
Karnataka,KOLAR,SRINIVASPUR,YERRAMVARIAPALLI,1111,725
