StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,"UTTAR KANNADA",HONAVAR,CHANDAVAR,981,754
Karnataka,"UTTAR KANNADA",HONAVAR,CHIKKANKOD,1509,1451
Karnataka,"UTTAR KANNADA",HONAVAR,HADINBAL,961,930
Karnataka,"UTTAR KANNADA",HONAVAR,HALDIPUR,1524,1524
Karnataka,"UTTAR KANNADA",HONAVAR,HEREANGADI,1236,1236
Karnataka,"UTTAR KANNADA",HONAVAR,HOSAKULI,695,695
Karnataka,"UTTAR KANNADA",HONAVAR,JALVALLI,1185,1082
Karnataka,"UTTAR KANNADA",HONAVAR,KADATOKA,1141,1015
Karnataka,"UTTAR KANNADA",HONAVAR,KADLE,831,831
Karnataka,"UTTAR KANNADA",HONAVAR,KARKI,1939,1778
Karnataka,"UTTAR KANNADA",HONAVAR,KASARKOD,1862,1647
Karnataka,"UTTAR KANNADA",HONAVAR,KELGINOR,1111,952
Karnataka,"UTTAR KANNADA",HONAVAR,KHARWA,1088,1088
Karnataka,"UTTAR KANNADA",HONAVAR,KODANI,855,801
Karnataka,"UTTAR KANNADA",HONAVAR,KUDRIGI,719,703
Karnataka,"UTTAR KANNADA",HONAVAR,MANKI,1958,1748
Karnataka,"UTTAR KANNADA",HONAVAR,MAVINKURVE,1119,1119
Karnataka,"UTTAR KANNADA",HONAVAR,"MELIN IDGUNJI",1182,1087
Karnataka,"UTTAR KANNADA",HONAVAR,MUGWA,1585,1508
Karnataka,"UTTAR KANNADA",HONAVAR,NAGARBASTIKERI,1188,1027
Karnataka,"UTTAR KANNADA",HONAVAR,NAVILGONE,968,953
Karnataka,"UTTAR KANNADA",HONAVAR,SALKOD,1048,970
Karnataka,"UTTAR KANNADA",HONAVAR,UPPONI,862,676
Karnataka,"UTTAR KANNADA",KARWAR,AMDALLI,924,876
Karnataka,"UTTAR KANNADA",KARWAR,ASNOTI,784,784
Karnataka,"UTTAR KANNADA",KARWAR,CHENDIYA,1059,1054
Karnataka,"UTTAR KANNADA",KARWAR,CHITTAKULA,1802,1744
Karnataka,"UTTAR KANNADA",KARWAR,DEVALMAKKI,854,854
Karnataka,"UTTAR KANNADA",KARWAR,GHADSAI,1162,1086
Karnataka,"UTTAR KANNADA",KARWAR,GOTEGALI,1023,975
Karnataka,"UTTAR KANNADA",KARWAR,HANKON,1119,969
Karnataka,"UTTAR KANNADA",KARWAR,KADRA,468,468
Karnataka,"UTTAR KANNADA",KARWAR,KADWAD,979,979
Karnataka,"UTTAR KANNADA",KARWAR,KERWADI,461,452
Karnataka,"UTTAR KANNADA",KARWAR,KINNER,692,685
Karnataka,"UTTAR KANNADA",KARWAR,MAJALI,1531,1504
Karnataka,"UTTAR KANNADA",KARWAR,MALLAPUR,594,588
Karnataka,"UTTAR KANNADA",KARWAR,MUDGERI,1130,1130
Karnataka,"UTTAR KANNADA",KARWAR,SHIRWAD,972,964
Karnataka,"UTTAR KANNADA",KARWAR,WAILWADA,766,766
Karnataka,"UTTAR KANNADA",KUMTA,ALAKOD,1498,1139
Karnataka,"UTTAR KANNADA",KUMTA,BAAD,898,898
Karnataka,"UTTAR KANNADA",KUMTA,BARGI,1357,1357
Karnataka,"UTTAR KANNADA",KUMTA,DEEVGI,1554,1467
Karnataka,"UTTAR KANNADA",KUMTA,DEVAGIRI,1135,823
Karnataka,"UTTAR KANNADA",KUMTA,GOKARNA,3104,2787
Karnataka,"UTTAR KANNADA",KUMTA,HANEHALLI,1205,1122
Karnataka,"UTTAR KANNADA",KUMTA,HEGDE,2230,1825
Karnataka,"UTTAR KANNADA",KUMTA,HIREGUTTI,1018,931
Karnataka,"UTTAR KANNADA",KUMTA,HOLANGADDE,1596,1440
Karnataka,"UTTAR KANNADA",KUMTA,KAGAL,1017,896
Karnataka,"UTTAR KANNADA",KUMTA,KALBHAG,1013,941
Karnataka,"UTTAR KANNADA",KUMTA,KODAKANI,744,715
Karnataka,"UTTAR KANNADA",KUMTA,KOOJALI,694,547
Karnataka,"UTTAR KANNADA",KUMTA,MIRJAN,1440,1295
Karnataka,"UTTAR KANNADA",KUMTA,MURUR,799,775
Karnataka,"UTTAR KANNADA",KUMTA,NADUMASKERI,1286,1106
Karnataka,"UTTAR KANNADA",KUMTA,SANTEGULI,888,839
Karnataka,"UTTAR KANNADA",KUMTA,TORKE,773,565
Karnataka,"UTTAR KANNADA",KUMTA,WALGALLI,1245,975
Karnataka,"UTTAR KANNADA",MUNDGOD,BACHANKI,1051,968
Karnataka,"UTTAR KANNADA",MUNDGOD,BEDASGAON,438,413
Karnataka,"UTTAR KANNADA",MUNDGOD,CHAWDALLI,1231,1187
Karnataka,"UTTAR KANNADA",MUNDGOD,CHIGALLI,1006,976
Karnataka,"UTTAR KANNADA",MUNDGOD,GUNJAVATI,581,567
Karnataka,"UTTAR KANNADA",MUNDGOD,HUNGUND,1375,1375
Karnataka,"UTTAR KANNADA",MUNDGOD,INDOOR,1365,1317
Karnataka,"UTTAR KANNADA",MUNDGOD,KATTUR,600,529
Karnataka,"UTTAR KANNADA",MUNDGOD,KODAMBI,1278,1235
Karnataka,"UTTAR KANNADA",MUNDGOD,MALAGI,1248,1201
Karnataka,"UTTAR KANNADA",MUNDGOD,NANDIKATTA,573,543
Karnataka,"UTTAR KANNADA",MUNDGOD,PALA,824,785
Karnataka,"UTTAR KANNADA",MUNDGOD,SALGAON,877,811
Karnataka,"UTTAR KANNADA",SIDDAPUR,ANALEBAIL,1392,1313
Karnataka,"UTTAR KANNADA",SIDDAPUR,BEDKANI,1110,960
Karnataka,"UTTAR KANNADA",SIDDAPUR,BIDRAKAN,846,824
Karnataka,"UTTAR KANNADA",SIDDAPUR,BILGI,694,694
Karnataka,"UTTAR KANNADA",SIDDAPUR,DODMANE,834,776
Karnataka,"UTTAR KANNADA",SIDDAPUR,HAARSIKATTA,997,937
Karnataka,"UTTAR KANNADA",SIDDAPUR,HALGERI,1172,996
Karnataka,"UTTAR KANNADA",SIDDAPUR,HASARAGOD,797,797
Karnataka,"UTTAR KANNADA",SIDDAPUR,HEGGARANI,827,818
Karnataka,"UTTAR KANNADA",SIDDAPUR,ITGI,736,721
Karnataka,"UTTAR KANNADA",SIDDAPUR,KANGOD,1081,1031
Karnataka,"UTTAR KANNADA",SIDDAPUR,KAVANCHOOR,1081,900
Karnataka,"UTTAR KANNADA",SIDDAPUR,KOLSIRSI,1293,1217
Karnataka,"UTTAR KANNADA",SIDDAPUR,KYADAGI,912,808
Karnataka,"UTTAR KANNADA",SIDDAPUR,MANMANE,1071,1014
Karnataka,"UTTAR KANNADA",SIDDAPUR,NILKUND,637,626
Karnataka,"UTTAR KANNADA",SIDDAPUR,SHIRALGI,903,895
Karnataka,"UTTAR KANNADA",SIDDAPUR,SOVINKOPPA,757,601
Karnataka,"UTTAR KANNADA",SIDDAPUR,"TAREHALLI - KANSUR",1162,965
Karnataka,"UTTAR KANNADA",SIDDAPUR,TYAGALI,778,770
Karnataka,"UTTAR KANNADA",SIDDAPUR,WAJGOD,960,631
Karnataka,"UTTAR KANNADA",SIRSI,ANDAGI,915,903
Karnataka,"UTTAR KANNADA",SIRSI,BADANGOD,1647,1597
Karnataka,"UTTAR KANNADA",SIRSI,BANAVASI,1600,1571
Karnataka,"UTTAR KANNADA",SIRSI,BANDAL,564,494
Karnataka,"UTTAR KANNADA",SIRSI,BANKANAAL,1067,1064
Karnataka,"UTTAR KANNADA",SIRSI,BHAIRUMBE,604,593
Karnataka,"UTTAR KANNADA",SIRSI,BHASI,1365,1301
Karnataka,"UTTAR KANNADA",SIRSI,BISALKOPPA,1518,1469
Karnataka,"UTTAR KANNADA",SIRSI,DEVANALLI,589,584
Karnataka,"UTTAR KANNADA",SIRSI,DODNALLI,1355,1297
Karnataka,"UTTAR KANNADA",SIRSI,GUADNAPUR,1140,1045
Karnataka,"UTTAR KANNADA",SIRSI,HULEKAL,718,718
Karnataka,"UTTAR KANNADA",SIRSI,HUNASEKOPPA,706,700
Karnataka,"UTTAR KANNADA",SIRSI,HUTTAGAAR,940,940
Karnataka,"UTTAR KANNADA",SIRSI,ISALOORU,1218,1178
Karnataka,"UTTAR KANNADA",SIRSI,ITGULI,609,609
Karnataka,"UTTAR KANNADA",SIRSI,JANMANE,881,881
Karnataka,"UTTAR KANNADA",SIRSI,KANGOD,655,647
Karnataka,"UTTAR KANNADA",SIRSI,KODNAGADDE,585,585
Karnataka,"UTTAR KANNADA",SIRSI,KULAVE,869,868
Karnataka,"UTTAR KANNADA",SIRSI,NEGGU,1140,1133
Karnataka,"UTTAR KANNADA",SIRSI,SALKANI,587,571
Karnataka,"UTTAR KANNADA",SIRSI,SHIVALLI,725,706
Karnataka,"UTTAR KANNADA",SIRSI,SUGAVI,808,808
Karnataka,"UTTAR KANNADA",SIRSI,UNCHALLI,906,893
