StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,SHIMOGA,SAGAR,MALVE,423,423
Karnataka,SHIMOGA,SAGAR,MARATTURU,869,869
Karnataka,SHIMOGA,SAGAR,MASURU,600,600
Karnataka,SHIMOGA,SAGAR,NADAKALASI,457,457
Karnataka,SHIMOGA,SAGAR,PADAVAGODU,925,925
Karnataka,SHIMOGA,SAGAR,SANNASHANUBHOG,889,889
Karnataka,SHIMOGA,SAGAR,SHIRAVANTHE,470,470
Karnataka,SHIMOGA,SAGAR,SYDURU,799,799
Karnataka,SHIMOGA,SAGAR,TALAGUPPA,189,189
Karnataka,SHIMOGA,SAGAR,TALAVATA,686,686
Karnataka,SHIMOGA,SAGAR,TUMARI,826,826
Karnataka,SHIMOGA,SAGAR,TYAGARTHI,784,784
Karnataka,SHIMOGA,SAGAR,ULLURU,358,358
Karnataka,SHIMOGA,SAGAR,YADAJIGALEMANE,678,678
Karnataka,SHIMOGA,SAGAR,YADEHALLI,301,301
Karnataka,SHIMOGA,SHIKARPUR,AGRAHARAMUCHADI,781,781
Karnataka,SHIMOGA,SHIKARPUR,AMATEKOPPA,1007,1007
Karnataka,SHIMOGA,SHIKARPUR,AMBARAGOPPA,879,879
Karnataka,SHIMOGA,SHIKARPUR,ARASINAGERE,494,494
Karnataka,SHIMOGA,SHIKARPUR,BAGANAKATTE,807,807
Karnataka,SHIMOGA,SHIKARPUR,BEGURU,1002,1002
Karnataka,SHIMOGA,SHIKARPUR,BELAGAVI,1243,1243
Karnataka,SHIMOGA,SHIKARPUR,BILAKI,819,819
Karnataka,SHIMOGA,SHIKARPUR,CHIKKAJAMBURU,339,339
Karnataka,SHIMOGA,SHIKARPUR,CHIKKAMAGADI,774,774
Karnataka,SHIMOGA,SHIKARPUR,CHURCHUGUNDI,577,577
Karnataka,SHIMOGA,SHIKARPUR,ESURU,715,715
Karnataka,SHIMOGA,SHIKARPUR,GAMA,821,821
Karnataka,SHIMOGA,SHIKARPUR,GODDANAKOPPA,847,847
Karnataka,SHIMOGA,SHIKARPUR,GOGGA,608,608
Karnataka,SHIMOGA,SHIKARPUR,GUDDADATHUMMENAKATTE,504,504
Karnataka,SHIMOGA,SHIKARPUR,HARIGI,722,722
Karnataka,SHIMOGA,SHIKARPUR,HAROGOPPA,617,617
Karnataka,SHIMOGA,SHIKARPUR,HEREJAMBURU,1306,1306
Karnataka,SHIMOGA,SHIKARPUR,HITTALA,712,712
Karnataka,SHIMOGA,SHIKARPUR,HOSURU,620,620
Karnataka,SHIMOGA,SHIKARPUR,JAKKANAHALLI,859,859
Karnataka,SHIMOGA,SHIKARPUR,JAKKINAKOPPA,695,695
Karnataka,SHIMOGA,SHIKARPUR,KAGINALLI,288,288
Karnataka,SHIMOGA,SHIKARPUR,KALMANE,1091,1091
Karnataka,SHIMOGA,SHIKARPUR,KAPPANAHALLI,876,876
Karnataka,SHIMOGA,SHIKARPUR,KITTADAHALLI,968,968
Karnataka,SHIMOGA,SHIKARPUR,KORATIGERE,1058,1058
Karnataka,SHIMOGA,SHIKARPUR,MALAVALLI,1042,1042
Karnataka,SHIMOGA,SHIKARPUR,MANCHIKOPPA,914,914
Karnataka,SHIMOGA,SHIKARPUR,MARAVALLI,602,602
Karnataka,SHIMOGA,SHIKARPUR,MATTIKOTE,1114,1114
Karnataka,SHIMOGA,SHIKARPUR,MUDDANAHALLI,891,891
Karnataka,SHIMOGA,SHIKARPUR,MUDUBASIDDAPURA,561,561
Karnataka,SHIMOGA,SHIKARPUR,NARASAPURA,772,772
Karnataka,SHIMOGA,SHIKARPUR,NELAVAGILU,765,765
Karnataka,SHIMOGA,SHIKARPUR,SALURU,1216,1216
Karnataka,SHIMOGA,SHIKARPUR,SUNNADAKOPPA,1009,1009
Karnataka,SHIMOGA,SHIKARPUR,THADAGANI,832,832
Karnataka,SHIMOGA,SHIKARPUR,THALAGUNDA,915,915
Karnataka,SHIMOGA,SHIKARPUR,THARALAGATTA,777,777
Karnataka,SHIMOGA,SHIKARPUR,THOGARSI,976,976
Karnataka,SHIMOGA,SHIKARPUR,UDAGANI,207,207
Karnataka,SHIMOGA,SHIMOGA,ABBALAGERE,1124,1124
Karnataka,SHIMOGA,SHIMOGA,AGASAVALLI,631,631
Karnataka,SHIMOGA,SHIMOGA,AYANURU-I,1058,1058
Karnataka,SHIMOGA,SHIMOGA,B.BEERANAHALLI,1233,1233
Karnataka,SHIMOGA,SHIMOGA,BALEKOPPA,633,633
Karnataka,SHIMOGA,SHIMOGA,BIDARE,748,748
Karnataka,SHIMOGA,SHIMOGA,CHORADI,313,313
Karnataka,SHIMOGA,SHIMOGA,GAJANURU,431,431
Karnataka,SHIMOGA,SHIMOGA,HADONAHALLI,416,416
Karnataka,SHIMOGA,SHIMOGA,HARAMAGATTA,1166,1166
Karnataka,SHIMOGA,SHIMOGA,HARANAHALLI,966,966
Karnataka,SHIMOGA,SHIMOGA,HASUDI,733,735
Karnataka,SHIMOGA,SHIMOGA,HOLALURU,843,843
Karnataka,SHIMOGA,SHIMOGA,HOLEBENAVALLI,984,984
Karnataka,SHIMOGA,SHIMOGA,HOSAHALLI,1281,1281
Karnataka,SHIMOGA,SHIMOGA,KADEKALLU,1042,1042
Karnataka,SHIMOGA,SHIMOGA,KOMMANALU,897,897
Karnataka,SHIMOGA,SHIMOGA,KONAGAVALLI,1232,1232
Karnataka,SHIMOGA,SHIMOGA,KORALAHALLI,651,651
Karnataka,SHIMOGA,SHIMOGA,KOTEGANGURU,794,794
Karnataka,SHIMOGA,SHIMOGA,KUDLI,969,969
Karnataka,SHIMOGA,SHIMOGA,KUMSI,1619,1619
Karnataka,SHIMOGA,SHIMOGA,KUNCHENAHALLI,737,737
Karnataka,SHIMOGA,SHIMOGA,MALLAPURA,929,929
Karnataka,SHIMOGA,SHIMOGA,MANDAGATTA,1255,1255
Karnataka,SHIMOGA,SHIMOGA,MATTURU,439,439
Karnataka,SHIMOGA,SHIMOGA,MELINAHANASAVADI,975,975
Karnataka,SHIMOGA,SHIMOGA,NIDIGE-I,955,955
