StateName,DistrictName,blockName,GramPanchayatName,IHHLTotalAsPerDetails,IHHLTotalAch
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",SOMANAHALLI,2058,2058
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",SULIKERE,1635,1635
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",TARALU,1565,1565
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",THAVEREKERE,2186,2186
Karnataka,"BANGALORE URBAN","BANGALORE EAST",KANNURU,2662,2662
Karnataka,"BANGALORE URBAN","BANGALORE EAST",HALANAYAKANAHALLI,1696,1696
Karnataka,"BANGALORE URBAN","BANGALORE EAST",SHEEGEHALLI,709,709
Karnataka,"BANGALORE URBAN","BANGALORE EAST",KODATHI,990,990
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",KACHOHALLI,1747,1747
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",LAKSHIMIPURA,4527,4527
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",SATHANOORU,1000,1000
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",MEENUKUNTE,1334,1334
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",SHRIKANTAPURA,674,674
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",CHIKKABIDARAKALLU,238,238
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",SIDDANAHOSAHALLI,1642,1642
Karnataka,"BANGALORE URBAN","BANGALORE NORTH","ADAKAMAARANA HALLI",2177,2177
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",AJJANAHALLI,1303,1303
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH",NELAGULI,268,268
Karnataka,"BANGALORE URBAN","BANGALORE SOUTH","CHANNENA HALLI",2082,2082
Karnataka,"BANGALORE URBAN","BANGALORE EAST",KITTAGANURU,1643,1643
Karnataka,"BANGALORE URBAN","BANGALORE EAST",KANNAMANGALA,1155,1155
Karnataka,"BANGALORE URBAN",ANEKAL,BILLAPURA,644,644
Karnataka,"BANGALORE URBAN","BANGALORE NORTH",MACHOHALLI,771,771
